246,a.link-secondary:nth-child(2),a.h6:nth-child(3),a.link-secondary:nth-child(4),a.link-secondary:nth-child(5),.flex-wrap > .h4,,246,"#client-body > div.main-wrapper > div.main-wrapper-body.container.mt-4 > div > div.main-wrapper-body-details-top-section > div.series-image-section.pb-3 > div > div > img
#carouselSeriesImage > div > div > div > div > div.d-flex.justify-content-center.align-items-center.card-body-img > div > img",.series-info-section > .mt-4,".h3 > .h3
h3.h3",/html/body/div[3]/div[2]/div/div[3]/div[2]/div[2]/div/div/div/div[6]/div/div/div[1]/div/table,"//div[@aria-label=""Page 2""]","//div[@aria-label=""Page 3""]",,,<h2>,,,,,,
https://www.newland-id.com/en/products/cables/cbl-0275e,cables,Newland,,,CBL-0275E,CBL-0275E Ethernet cable for NVH220 AI series,https://www.newland-id.com/datasheets/560/cbl-0275e-ethernet-cable-for-nvh220-ai-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000789_cbl-0275e.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 3 meters
Interfaces: Ethernet, RJ-45
Warranty Standard: 1 Year",touch-panel-computers,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>3 meters</td></tr>
<tr><td>Interfaces</td><td>Ethernet, RJ-45</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL-0275E</td><td>Ethernet cable 3.0 meter for NVH220-XD series. Requires optional power supply 1100040562 (ADP220)</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/industrial-handheld-scanners/nvh220-lophius-ai-corded,industrial-handheld-scanners,Newland,,,NVH220,NVH220 Lophius AI Corded,https://www.newland-id.com/datasheets/422/nvh220-lophius-ai-corded.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000798_nvh220-ai-corded_1-tag.png,"The NVH220 Lophius AI Corded is a reliable and cost-effective solution designed with ergonomics and a user-friendly interface in mind. It features AI-powered barcode detection and auto-learning capabilities, allowing it to accurately decode a wide range of barcodes in industrial applications, including Direct Part Marking (DPM), even on challenging surfaces. Its plug-and-play functionality makes it easy to set up and configure.","1D: EAN-13,EAN-8,UPC-A,UPC-E,ISSN,ISBN,Codabar,Code128,Code93,ITF-6,ITF-14,Interleaved 2 of 5,Industrial 2 of 5,Standard 2 of 5,Matrix 2 of 5,Code 39,AIM 128,GS1 Composite,GS1-128 (UCC/EAN),ISBT 128 39,AIM 128,GS1 Composite,GS1-128(UCC/EAN),ISBT 128 Code 11, MSI-Plessey, Plessey, etc.
2D: QR Code, PDF417, Micro QR, Data Matrix, AZTEC.
Aiming: Cross laser (650nm)",general-purpose-handheld-scanners,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>1D</td><td>EAN-13,EAN-8,UPC-A,UPC-E,ISSN,ISBN,Codabar,Code128,Code93,ITF-6,ITF-14,Interleaved 2 of 5,Industrial 2 of 5,Standard 2 of 5,Matrix 2 of 5,Code 39,AIM 128,GS1 Composite,GS1-128 (UCC/EAN),ISBT 128 39,AIM 128,GS1 Composite,GS1-128(UCC/EAN),ISBT 128 Code 11, MSI-Plessey, Plessey, etc.</td></tr>
<tr><td>2D</td><td>QR Code, PDF417, Micro QR, Data Matrix, AZTEC.</td></tr>
<tr><td>Aiming</td><td>Cross laser (650nm)</td></tr>
<tr><td>Depth of Field Code 39 (20mil)</td><td>35 mm - 510 mm</td></tr>
<tr><td>Depth of Field Code 39 (5mil)</td><td>0 mm - 160 mm</td></tr>
<tr><td>Depth of Field EAN 13 (13mil)</td><td>15 mm - 220 mm</td></tr>
<tr><td>Depth of Field QR (10mil)</td><td>0 mm - 160 mm</td></tr>
<tr><td>Depth of Field QR (20mil)</td><td>0 mm - 225 mm</td></tr>
<tr><td>Field of View Horizontal</td><td>33°</td></tr>
<tr><td>Field of View Vertical</td><td>22°</td></tr>
<tr><td>Illumination</td><td>Direct: red & blue LEDs, Diffuse: white LED</td></tr>
<tr><td>Image Sensor</td><td>1280 x 800 CMOS</td></tr>
<tr><td>Minimal Print Contrast</td><td>20%</td></tr>
<tr><td>Motion Tolerance</td><td>2 m/s</td></tr>
<tr><td>OCR</td><td>Optional</td></tr>
<tr><td>Resolution</td><td>≥2mil</td></tr>
<tr><td>Scan Angle Pitch</td><td>±50°</td></tr>
<tr><td>Scan Angle Roll</td><td>360°</td></tr>
<tr><td>Scan Angle Skew</td><td>±50°</td></tr>
<tr><td>Communication Protocol</td><td>USB, RS-232, TCP-IP</td></tr>
<tr><td>Current @ 5VDC Operating</td><td>300 mA (typical), 450 mA(max)</td></tr>
<tr><td>Dimensions</td><td>68(W) × 86(D) × 180(H) mm</td></tr>
<tr><td>Input Voltage</td><td>5 VDC ±5%</td></tr>
<tr><td>Interfaces</td><td>USB, RS-232, Ethernet</td></tr>
<tr><td>Notifications</td><td>Beep, LED, Vibration</td></tr>
<tr><td>Power Consumption</td><td>1,500 mW (typical)</td></tr>
<tr><td>Weight</td><td>160g (without cable)</td></tr>
<tr><td>Drop</td><td>1.8m</td></tr>
<tr><td>Electro Static Discharge (ESD)</td><td>±8 kV (direct discharge), ±16 kV (air discharge)</td></tr>
<tr><td>Humidity</td><td>5% to 95% (non-condensing)</td></tr>
<tr><td>IP Rating</td><td>IP64</td></tr>
<tr><td>Operating Temperature</td><td>-20°C to 50°C (-4°F to 122°F)</td></tr>
<tr><td>Storage Temperature</td><td>-40°C to 70°C (-40°F to 158°F)</td></tr>
<tr><td>Configuration Tools</td><td>EasySet</td></tr>
<tr><td>Certifications Hardware</td><td>FCC, IEC 62471, RoHS, CE</td></tr>
<tr><td>Comprehensive Service Contract</td><td>3 Years, 5 Years</td></tr>
<tr><td>Warranty Standard</td><td>5 Years</td></tr>
<tr><td>Accessories Optional</td><td>USB cable, RS-232 cable, Ethernet cable</td></tr>
<tr><td>Accessories Standard</td><td>USB cable, Power adapter</td></tr>
<tr><td>NLS-NVH220-V2-XD</td><td>NVH220 Lophius II, Handheld scanner. Industry. 2D. megapixel imager. AI-powered Barcode Detection and decoding. Red/White /blue LEDs. multi-interface (RS232-USB-Ethernet). vibration. protection class: IP64 drop: 1.8m. incl.: 2m straight rugged USB cable</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/industrial-handheld-scanners/nvh220-lophius-ai-bluetooth,industrial-handheld-scanners,Newland,,,NVH220,NVH220 Lophius AI Bluetooth,https://www.newland-id.com/datasheets/421/nvh220-lophius-ai-bluetooth.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000791_nvh220-ai-bt_1-tag.png,"The NVH220 Lophius AI Bluetooth is a reliable and cost-effective solution designed with ergonomics and a user-friendly interface in mind. It features AI-powered barcode detection and auto-learning capabilities, allowing it to accurately decode a wide range of barcodes in industrial applications, including Direct Part Marking (DPM), even on challenging surfaces. Plus, with Bluetooth 5.0, the Lophius provides fast wireless communication and data transmission over distances of up to 150 meters.","1D: EAN-13, EAN-8, UPC-A, UPC-E, ISSN, ISBN, Codabar, Code128, Code93, ITF-6, ITF-14, Interleaved 2 of 5, Industrial 2 of 5, Standard 2 of 5, Matrix 2 of 5, Code 39, AIM 128, GS1 Composite, GS1-128(UCC/EAN), ISBT 128, Code 11, MSI-Plessey, Plessey, etc.
2D: QR Code, PDF417, Micro QR, Data Matrix, AZTEC.
Aiming: Cross laser (650nm)",presentation-scanners,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>1D</td><td>EAN-13, EAN-8, UPC-A, UPC-E, ISSN, ISBN, Codabar, Code128, Code93, ITF-6, ITF-14, Interleaved 2 of 5, Industrial 2 of 5, Standard 2 of 5, Matrix 2 of 5, Code 39, AIM 128, GS1 Composite, GS1-128(UCC/EAN), ISBT 128, Code 11, MSI-Plessey, Plessey, etc.</td></tr>
<tr><td>2D</td><td>QR Code, PDF417, Micro QR, Data Matrix, AZTEC.</td></tr>
<tr><td>Aiming</td><td>Cross laser (650nm)</td></tr>
<tr><td>Depth of Field Code 39 (20mil)</td><td>65 mm - 350 mm</td></tr>
<tr><td>Depth of Field Code 39 (5mil)</td><td>0 mm - 160 mm</td></tr>
<tr><td>Depth of Field EAN 13 (13mil)</td><td>15 mm - 220 mm</td></tr>
<tr><td>Depth of Field QR (10mil)</td><td>0 mm - 160 mm</td></tr>
<tr><td>Depth of Field QR (20mil)</td><td>0 mm - 225 mm</td></tr>
<tr><td>Field of View Horizontal</td><td>33˚</td></tr>
<tr><td>Field of View Vertical</td><td>22˚</td></tr>
<tr><td>Illumination</td><td>Direct: red & blue LEDs, Diffuse: white LED</td></tr>
<tr><td>Image Sensor</td><td>1280 x 800 CMOS</td></tr>
<tr><td>Minimal Print Contrast</td><td>15%</td></tr>
<tr><td>OCR</td><td>Optional</td></tr>
<tr><td>Resolution</td><td>≥1.25mil (1D), ≥2.82mil (2D)</td></tr>
<tr><td>Scan Angle Pitch</td><td>±50˚</td></tr>
<tr><td>Scan Angle Roll</td><td>360˚</td></tr>
<tr><td>Scan Angle Skew</td><td>±50˚</td></tr>
<tr><td>Battery Type</td><td>2,900 mAh</td></tr>
<tr><td>Current @ 3.8VDC Operating</td><td>370 mA (red LED by default)</td></tr>
<tr><td>Current @ 3.8VDC Standby</td><td>90 mA</td></tr>
<tr><td>Dimensions</td><td>Scanner: 68(W) × 86(D) × 180(H) mm, Cradle: 103(W) x 127(D) x 123(H) mm</td></tr>
<tr><td>Expected Battery Life</td><td>≥17 hours of continuous operation, up to 60,000 scans per charge</td></tr>
<tr><td>Expected Charge Time</td><td>3 hours</td></tr>
<tr><td>Interfaces</td><td>RS-232, Ethernet, TCP/IP, ModbusTCP, Profinet, MELSEC/SLMP</td></tr>
<tr><td>Notifications</td><td>Beep, LED, Vibration</td></tr>
<tr><td>Power Consumption</td><td>1400 mW (typical)</td></tr>
<tr><td>Weight</td><td>Scanner: 218g (with battery); Cradle:217g</td></tr>
<tr><td>Radio Technology</td><td>Bluetooth 5.0</td></tr>
<tr><td>Wireless Distance ( max.)</td><td>150m (line of sight)</td></tr>
<tr><td>Charge Temperature</td><td>0°C to 45°C (32°F to 113°F)</td></tr>
<tr><td>Drop</td><td>1.8 m</td></tr>
<tr><td>Electro Static Discharge (ESD)</td><td>±8 kV (direct discharge), ±16 kV (air discharge)</td></tr>
<tr><td>Humidity</td><td>5% to 95% (non-condensing)</td></tr>
<tr><td>IP Rating</td><td>IP64</td></tr>
<tr><td>IP Rating with Cradle</td><td>IP42</td></tr>
<tr><td>Operating Temperature</td><td>-20°C to 50°C (-4°F to 122°F)</td></tr>
<tr><td>Storage Temperature</td><td>-40°C to 70°C (-40°F to 158°F)</td></tr>
<tr><td>Configuration Tools</td><td>EasySet</td></tr>
<tr><td>Certifications Hardware</td><td>FCC, RoHS 2.0, IEC 60825, IEC 62471, CCC, CE, ISO16750</td></tr>
<tr><td>Comprehensive Service Contract</td><td>3 Years, 5 Years</td></tr>
<tr><td>Warranty Extension</td><td>+2 Years</td></tr>
<tr><td>Warranty Standard</td><td>3 Years</td></tr>
<tr><td>Accessories Optional</td><td>USB cable, Multiplug adapter, RS-232 cable, Wall mount clip, Ethernet cable, Rubber boot</td></tr>
<tr><td>Accessories Standard</td><td>USB cable, Power adapter, Stand/Docking station</td></tr>
<tr><td>NLS-NVH220B-V2-XD</td><td>NVH220 Lophius II, Bluetooth Handheld scanner. Industry. 2D. Megapixel imager. AI-powered Barcode Detection and decoding. Red/White/blue LEDs. multi-interface (RS232-USB-Ethernet). vibration. protection class: IP64 drop: 1.8m. docking station. USB cable</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/charging-power/nls-dcc-ccmt93-01,charging-power,Newland,,,NLS-DCC-CCMT93-01,NLS-DCC-CCMT93-01 Fixed Installation Kit for MT93 Card Cradle,https://www.newland-id.com/datasheets/418/nls-dcc-ccmt93-01-fixed-installation-kit-for-mt93-card-cradle.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000774_nls-dcc-ccmt93-01.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 6-pin to 6-pin Molex Connector cable: 75 cm; 2-pin Molex Connector to open-ended connection cable: 300 cm
Power Supply Input: 12/24V
Power Supply Output: 5 V, 2.7A",fixed-mount-scanners,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>6-pin to 6-pin Molex Connector cable: 75 cm; 2-pin Molex Connector to open-ended connection cable: 300 cm</td></tr>
<tr><td>Power Supply Input</td><td>12/24V</td></tr>
<tr><td>Power Supply Output</td><td>5 V, 2.7A</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-DCC-CCMT93-01</td><td>Fixed Installation Kit with 6-pin to 6-pin Molex Connector Cable (length 75cm), PowerSupply (Input: 12/24V, Output: 5 Volt, 2,7A), and 2-pin Molex Connector to open-ended connection cable (length 300cm) for NLS-CC-MT93-01</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/nls-cpa-ccmt93-01,cables,Newland,,,NLS-CPA-CCMT93-01,NLS-CPA-CCMT93-01 Cigarette Plug Adapter,https://www.newland-id.com/datasheets/417/nls-cpa-ccmt93-01-cigarette-plug-adapter.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000773_nls-cpa-ccmt93-01.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 90 cm
Warranty Standard: 1 Year
Part Number: Description",scan-engines,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>90 cm</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-CPA-CCMT93-01</td><td>Cigarette plug adapter with 6-pin Molex Connector Cable (length 90cm) for NLS-CC-MT93-01</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/base-stations/nls-cc-mt93-01,base-stations,Newland,,,NLS-CC-MT93-01,NLS-CC-MT93-01 Car Cradle for MT93 Series,https://www.newland-id.com/datasheets/416/nls-cc-mt93-01-car-cradle-for-mt93-series.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000772_nls-cc-mt95-01-1.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 12 cm
Warranty Standard: 1 Year
Part Number: Description",wearables,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>12 cm</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-CC-MT93-01</td><td>Car cradle with Pogo-Pin charging, Pigtail 6-Pin Molex Connector (length 12cm), incl. Tilt Swivel (no connection cable included; order NLS-CPA-CCMT93-01 or NLS-DCC-CCMT93-01 separately) for Newland MT93</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl-0173r,cables,Newland,,,CBL-0173R,CBL-0173R DB9 female - Dupont connector cable,https://www.newland-id.com/datasheets/415/cbl-0173r-db9-female-dupont-connector-cable.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000761_cbl-0173r.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 1,200 mm, 2.0 mm interval on the 10-pin Dupont side
Interfaces: USB, Dupont connector, DB9
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>1,200 mm, 2.0 mm interval on the 10-pin Dupont side</td></tr>
<tr><td>Interfaces</td><td>USB, Dupont connector, DB9</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL-0173R</td><td>DB9 female - Dupont connector + DC3.5 female, 1200mm, 2.0mm interval on the 10-pin Dupont side.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/cables/cbl-0164u,cables,Newland,,,CBL-0164U,CBL-0164U USB-A - Dupont connector male cable,https://www.newland-id.com/datasheets/414/cbl-0164u-usb-a-dupont-connector-male-cable.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000760_cbl-0164u.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: 1,200 mm, 2.0 mm interval on the 10-pin Dupont side
Interfaces: USB-A, Dupont connector
Warranty Standard: 1 Year",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>1,200 mm, 2.0 mm interval on the 10-pin Dupont side</td></tr>
<tr><td>Interfaces</td><td>USB-A, Dupont connector</td></tr>
<tr><td>Warranty Standard</td><td>1 Year</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>CBL-0164U</td><td>USB-A - Dupont connector male, 1200mm, 2.0mm interval  on the 10-pin Dupont side. (included in the NLS-FM6080V2-U12 box).</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/industrial-fixed-mount-scanners/fm550,industrial-fixed-mount-scanners,Newland,,,FM550,FM550,https://www.newland-id.com/datasheets/411/fm550.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000707_fm550-perspective.png,"Ready for integration with your medical equipment, the FM550 combines compact design with high-performance scanning of both 1D and 2D barcodes from close-up. This makes it a perfect scanner for laboratory automation applications.","1D: Code 128, EAN-8, EAN-13, EAN-13 Addendum, UPC-E, UPC-A, Interleaved 2/5, Code 39, Codabar, Code 93, UCC/EAN-128
2D: PDF417, Data Matrix, QR Code, Aztec
Aiming: Red laser (650nm)",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>1D</td><td>Code 128, EAN-8, EAN-13, EAN-13 Addendum, UPC-E, UPC-A, Interleaved 2/5, Code 39, Codabar, Code 93, UCC/EAN-128</td></tr>
<tr><td>2D</td><td>PDF417, Data Matrix, QR Code, Aztec</td></tr>
<tr><td>Aiming</td><td>Red laser (650nm)</td></tr>
<tr><td>Beam Exit</td><td>Scan window with lateral beam exit</td></tr>
<tr><td>Depth of Field Code 128 (8.34mil)</td><td>45 mm - 90 mm</td></tr>
<tr><td>Depth of Field Code 39 (6.67mil)</td><td>45 mm - 85 mm</td></tr>
<tr><td>Field of View Horizontal</td><td>52˚</td></tr>
<tr><td>Field of View Vertical</td><td>76.5˚</td></tr>
<tr><td>Illumination</td><td>White LED (3000K)</td></tr>
<tr><td>Image Sensor</td><td>1280 x 800 CMOS</td></tr>
<tr><td>Minimal Print Contrast</td><td>50%</td></tr>
<tr><td>Resolution</td><td>≥5mil</td></tr>
<tr><td>Scan Rate</td><td>60 frames per second</td></tr>
<tr><td>Current @ 5VDC Operating</td><td>141.35 mA RMS (typical); 397.54 mA (max)</td></tr>
<tr><td>Dimensions</td><td>54(W)× 27.5(D)× 25.5(H) mm</td></tr>
<tr><td>Housing</td><td>Aluminium</td></tr>
<tr><td>Input Voltage</td><td>5 VDC ±5%</td></tr>
<tr><td>Interfaces</td><td>USB, RS-232</td></tr>
<tr><td>Notifications</td><td>Beep, LED</td></tr>
<tr><td>Power Consumption</td><td>9 W</td></tr>
<tr><td>Weight</td><td>107 g</td></tr>
<tr><td>Ambient Light</td><td>≤5000 lux</td></tr>
<tr><td>Humidity</td><td>5% to 95% (non-condensing)</td></tr>
<tr><td>IP Rating</td><td>IP65</td></tr>
<tr><td>Operating Temperature</td><td>0°C to 50°C (32°F to 122°F)</td></tr>
<tr><td>Storage Temperature</td><td>-20°C to 70°C (-4°F to 158°F)</td></tr>
<tr><td>Configuration Tools</td><td>EasySet</td></tr>
<tr><td>Certifications Hardware</td><td>IEC 60825-1, FCC, RoHS 2.0, IEC 62471, CE, EN 50689</td></tr>
<tr><td>Warranty Standard</td><td>2 Years</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>NLS-FM550-RU20</td><td>FM550 (IVD) 2D Mega Pixel Fixed Mounted Reader. Warm white illumination. Red dual laser aimer, USB and RS-232.  IP65 with 2 mtr. scattered wire.</td></tr>
<tr><td>NLS-FM550-U15</td><td>FM550 (IVD) 2D Mega Pixel Fixed Mounted Reader. Warm white illumination. Red dual laser aimer, USB, IP65 with 1.5 mtr. USB-A cable.</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/fixed-mount-scanners/fm80-salmon,fixed-mount-scanners,Newland,,,FM80,FM80 Salmon,https://www.newland-id.com/datasheets/404/fm80-salmon.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000700_fm80_salmon_1.png,"As shopper expectations are evolving, retailers turn to technology for strong solutions that keep up pace. The FM80 Salmon offers an easily integrated barcode scanner to build into such self-service kiosks or complete POS units. It’s large scan window and fool-proof features offer a great solution for self-service kiosks for inexperienced customers.","1D: All major 1D symbologies, including EAN-13, EAN-8, UPC-A, UPC-E, Code 128, Code 39, Codabar, UCC/EAN 128, RSS, Interleaved 25, ITF 14, ITF 6, Standard 25, Matrix 25, COOP 25, Industrial 25, Plessey, MSI Plessey, Code 11, Code 93, Code 49, Code 16K.
2D: All major 2D symbologies, including PDF417, QR Code, Data Matrix, Micro PDF417, Micro QR.
Depth of Field EAN 13 (13mil): 0 mm - 140 mm",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>1D</td><td>All major 1D symbologies, including EAN-13, EAN-8, UPC-A, UPC-E, Code 128, Code 39, Codabar, UCC/EAN 128, RSS, Interleaved 25, ITF 14, ITF 6, Standard 25, Matrix 25, COOP 25, Industrial 25, Plessey, MSI Plessey, Code 11, Code 93, Code 49, Code 16K.</td></tr>
<tr><td>2D</td><td>All major 2D symbologies, including PDF417, QR Code, Data Matrix, Micro PDF417, Micro QR.</td></tr>
<tr><td>Depth of Field EAN 13 (13mil)</td><td>0 mm - 140 mm</td></tr>
<tr><td>Field of View Horizontal</td><td>42.4°</td></tr>
<tr><td>Field of View Vertical</td><td>36°</td></tr>
<tr><td>Illumination</td><td>Red LED (614nm-624nm)</td></tr>
<tr><td>Image Sensor</td><td>1280 x 1088 CMOS</td></tr>
<tr><td>Minimal Print Contrast</td><td>>15%</td></tr>
<tr><td>Motion Tolerance</td><td>3.5 m/s</td></tr>
<tr><td>Scan Angle Pitch</td><td>±55°</td></tr>
<tr><td>Scan Angle Roll</td><td>360˚</td></tr>
<tr><td>Scan Angle Skew</td><td>±50°</td></tr>
<tr><td>Scan Modes</td><td>Advanced Sense Mode</td></tr>
<tr><td>Current @ 5VDC Operating</td><td>500 mA (typical)</td></tr>
<tr><td>Current @ 5VDC Standby</td><td><100 mA</td></tr>
<tr><td>Dimensions</td><td>149(W) × 78.5(D) × 166.5(H) mm</td></tr>
<tr><td>Input Voltage</td><td>5 VDC ±5%</td></tr>
<tr><td>Interfaces</td><td>USB, RS-232</td></tr>
<tr><td>Notifications</td><td>Beep, LED</td></tr>
<tr><td>Power Consumption</td><td>Operating: 2W (typical), 2.5W (max.); standby: 1.25W</td></tr>
<tr><td>Weight</td><td>448.3 g</td></tr>
<tr><td>Electro Static Discharge (ESD)</td><td>±8 kV (direct discharge), ±15 kV (air discharge)</td></tr>
<tr><td>Humidity</td><td>5% to 95% (non-condensing)</td></tr>
<tr><td>IP Rating</td><td>IP52</td></tr>
<tr><td>Operating Temperature</td><td>-20°C to 50°C (-4°F to 122°F)</td></tr>
<tr><td>Storage Temperature</td><td>-40°C to 70°C (-40°F to 158°F)</td></tr>
<tr><td>Configuration Tools</td><td>EasySet</td></tr>
<tr><td>Certifications Hardware</td><td>CE EMC Class B, FCC Part15 Class B</td></tr>
<tr><td>Warranty Standard</td><td>5 Years</td></tr>
<tr><td>Accessories Optional</td><td>USB cable, USB-C cable, Multiplug adapter, RS-232 cable</td></tr>
<tr><td>Accessories Standard</td><td>USB cable</td></tr>
<tr><td>NLS-FM8080-20</td><td>FM80 Salmon 2D CMOS Mega Pixel Large Window Fixed Mount Scanner with 3 mtr USB cable.</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/nwear-accessories/its,nwear-accessories,Newland,,,ITS,ITS Integrated Trigger Strap,https://www.newland-id.com/datasheets/392/its-integrated-trigger-strap.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000546_its_1.png,"Contact us today and start making your processes easier, faster and more intuitive!","Dimensions: Large or Small medium size
Part Number: Description
ITS-LH-L-04: Left hand Integrated Trigger strap for WD2-SR/MR - Large size (4 Pack) - 
(The ITS cannot be sold in or to Germany)",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Dimensions</td><td>Large or Small medium size</td></tr>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>ITS-LH-L-04</td><td>Left hand Integrated Trigger strap for WD2-SR/MR - Large size (4 Pack) - 
(The ITS cannot be sold in or to Germany)</td></tr>
<tr><td>ITS-LH-SM-04</td><td>Left hand Integrated Trigger strap for WD2-SR/MR - Small - Medium size (4 Pack)
(The ITS cannot be sold in or to Germany)</td></tr>
<tr><td>ITS-RH-SM-04</td><td>Right hand Integrated Trigger strap for WD2-SR/MR - Small - Medium size (4 Pack)
(The ITS cannot be sold in or to Germany)</td></tr>
<tr><td>ITS-RH-L-04</td><td>Right hand Integrated Trigger strap for WD2-SR/MR - Large size (4 pack)
(The ITS cannot be sold in or to Germany)</td></tr>
</tbody>
</table>",,,,,,,,
https://www.newland-id.com/en/products/protection-handling/em20-tg,protection-handling,Newland,,,EM20-TG,EM20-TG Tempered Glass Window for EM20-80,https://www.newland-id.com/datasheets/391/em20-tg-tempered-glass-window-for-em20-80.pdf,https://newlandemea.katanapim.com/content/images/thumbs/000/0000677_em20-tg.png,"Contact us today and start making your processes easier, faster and more intuitive!","Part Number: Description
EM20-TG: Tempered glass window with plastic mounting frame for EM20-80",,,,"<table class=""Table_Products_Style"">
<thead>
<tr>
<th>Thông số kỹ thuật</th>
<th>Chi tiết</th>
</tr>
</thead>
<tbody>
<tr><td>Part Number</td><td>Description</td></tr>
<tr><td>EM20-TG</td><td>Tempered glass window with plastic mounting frame for EM20-80</td></tr>
</tbody>
</table>",,,,,,,,
